5263.05,6,16,SSD,1,15.6,Other,24
5263.05,6,16,SSD,1,15.6,Other,24
5299.0,6,8,SSD,512,17.3,Other,24
5299.0,6,8,SSD,512,17.3,Other,24
5399.0,6,8,SSD,256,15.6,Other,24
5399.0,6,8,SSD,256,15.6,Other,24
5499.0,6,8,HDD,1,17.3,Other,24
5499.0,6,8,HDD,1,17.3,Other,24
5499.0,4,8,SSD,256,15.6,Windows,24
5499.0,4,8,SSD,256,15.6,Windows,24
5520.83,6,16,SSD,1,15.6,Other,24
5520.83,6,16,SSD,1,15.6,Other,24
5599.0,6,8,SSD,256,17.3,Other,24
5599.0,6,8,SSD,256,17.3,Other,24
5699.0,6,8,SSD,256,17.3,Other,24
5699.0,6,8,SSD,256,17.3,Other,24
5723.09,6,16,SSD,1,17.3,Other,24
5723.09,6,16,SSD,1,17.3,Other,24
5872.32,6,16,SSD,512,15.6,Windows,24
5872.32,6,16,SSD,512,15.6,Windows,24
5921.2,6,16,SSD,512,17.3,Windows,24
5921.2,6,16,SSD,512,17.3,Windows,24
5999.0,4,8,SSD,512,15.6,Windows,24
5999.0,4,8,SSD,512,15.6,Windows,24
6199.0,6,8,SSD,256,17.3,Other,24
6199.0,6,8,SSD,256,17.3,Other,24
6260.69,6,16,SSD,256,17.3,Other,24
6260.69,6,16,SSD,256,17.3,Other,24
6499.0,6,8,SSD,256,17.3,Other,24
6499.0,6,8,SSD,256,17.3,Other,24
6809.43,6,16,SSD,512,17.3,Other,24
6809.43,6,16,SSD,512,17.3,Other,24
6999.0,6,16,SSD,512,17.3,Other,24
6999.0,6,16,SSD,512,17.3,Other,24
6999.0,4,16,SSD,512,17.0,Windows,24
6999.0,4,16,SSD,512,17.0,Windows,24
7047.56,6,32,SSD,1,17.3,Windows,24
7047.56,6,32,SSD,1,17.3,Windows,24
7737.99,6,16,SSD,512,15.6,Windows,24
7737.99,6,16,SSD,512,15.6,Windows,24
7740.6,4,16,SSD,512,14.0,Windows,36
7740.6,4,16,SSD,512,14.0,Windows,36
7878.04,6,32,SSD,512,17.3,Windows,24
7878.04,6,32,SSD,512,17.3,Windows,24
7899.0,6,32,SSD,512,17.3,Windows,24
7899.0,6,32,SSD,512,17.3,Windows,24
7948.72,6,16,SSD,256,17.3,Windows,24
7948.72,6,16,SSD,256,17.3,Windows,24
7999.0,6,16,SSD,1,17.3,Other,24
7999.0,6,16,SSD,1,17.3,Other,24
8180.79,6,16,SSD,512,15.6,Windows,24
8180.79,6,16,SSD,512,15.6,Windows,24
8299.0,6,32,SSD,512,17.3,Windows,24
8299.0,6,32,SSD,512,17.3,Windows,24
8456.4,4,16,SSD,1,15.6,Windows,36
8456.4,4,16,SSD,1,15.6,Windows,36
8499.0,6,16,SSD,512,15.6,Windows,12
8499.0,6,16,SSD,512,15.6,Windows,12
8553.52,6,16,SSD,512,15.6,Windows,24
8553.52,6,16,SSD,512,15.6,Windows,24
9271.5,6,8,SSD,512,15.6,Windows,24
9271.5,6,8,SSD,512,15.6,Windows,24
9299.0,6,16,SSD,1,17.3,Windows,24
9299.0,6,16,SSD,1,17.3,Windows,24
9399.0,6,16,SSD,1,15.6,Windows,24
9399.0,6,16,SSD,1,15.6,Windows,24
11744.99,8,16,SSD,512,15.4,macOS,12
11744.99,8,16,SSD,512,15.4,macOS,12
12999.0,8,16,SSD,1,17.3,Other,24
12999.0,8,16,SSD,1,17.3,Other,24
13723.0,8,16,SSD,1,15.6,Windows,24
13723.0,8,16,SSD,1,15.6,Windows,24
14450.8,8,32,SSD,1,15.6,Windows,24
14450.8,8,32,SSD,1,15.6,Windows,24
3776.99,2,8,SSD,128,13.3,macOS,12
3776.99,2,8,SSD,128,13.3,macOS,12
3776.99,2,4,HDD,500,15.6,Other,12
3776.99,2,4,HDD,500,15.6,Other,12
3776.99,4,2,HDD,32,14.1,Windows,24
3776.99,4,2,HDD,32,14.1,Windows,24
899.0,2,4,SSD,32,14.0,Windows,24
899.0,2,4,SSD,32,14.0,Windows,24
2979.0,4,8,SSD,32,15.6,Other,24
2979.0,4,8,SSD,32,15.6,Other,24
3604.88,4,16,SSD,256,15.6,Windows,24
3604.88,4,16,SSD,256,15.6,Windows,24
4016.02,4,16,SSD,512,15.6,Windows,24
4016.02,4,16,SSD,512,15.6,Windows,24
4016.02,2,4,HDD,1,15.6,Windows,24
4016.02,2,4,HDD,1,15.6,Windows,24
4906.22,4,8,SSD,16,15.6,Windows,24
4906.22,4,8,SSD,16,15.6,Windows,24
4906.22,4,4,HDD,500,11.6,Windows,24
4906.22,4,4,HDD,500,11.6,Windows,24
1499.0,2,8,SSD,256,15.6,Other,12
1499.0,2,8,SSD,256,15.6,Other,12
1499.0,2,4,SSD,128,14.0,Windows,24
1499.0,2,4,SSD,128,14.0,Windows,24
2799.0,4,4,HDD,1,15.6,Windows,24
2799.0,4,4,HDD,1,15.6,Windows,24
2975.02,4,8,SSD,256,15.6,Windows,24
2975.02,4,8,SSD,256,15.6,Windows,24
3014.15,4,8,HDD,1,17.3,Windows,24
3014.15,4,8,HDD,1,17.3,Windows,24
3669.22,6,16,SSD,512,15.6,Other,24
3669.22,6,16,SSD,512,15.6,Other,24
4039.99,4,16,HDD,1,13.3,Windows,36
4039.99,4,16,HDD,1,13.3,Windows,36
6432.36,6,32,SSD,512,15.6,Windows,24
6432.36,6,32,SSD,512,15.6,Windows,24
2399.0,4,8,SSD,256,15.6,Windows,24
2399.0,4,8,SSD,256,15.6,Windows,24
5661.69,4,8,SSD,512,15.6,Windows,12
5661.69,4,8,SSD,512,15.6,Windows,12
3314.66,4,8,SSD,256,14.0,Windows,12
3314.66,4,8,SSD,256,14.0,Windows,12
1894.11,2,8,SSD,256,15.6,Windows,24
1894.11,2,8,SSD,256,15.6,Windows,24
1330.2,4,4,SSD,256,10.1,Windows,24
1330.2,4,4,SSD,256,10.1,Windows,24
1537.23,2,8,SSD,256,14.0,Windows,24
1537.23,2,8,SSD,256,14.0,Windows,24
1739.8,2,4,SSD,256,15.6,Windows,24
1739.8,2,4,SSD,256,15.6,Windows,24
1912.03,2,4,HDD,1,15.6,Windows,24
1912.03,2,4,HDD,1,15.6,Windows,24
1916.37,2,8,SSD,256,15.6,Windows,24
1916.37,2,8,SSD,256,15.6,Windows,24
2259.51,2,16,SSD,512,15.6,Windows,24
2259.51,2,16,SSD,512,15.6,Windows,24
2375.76,4,8,SSD,500,15.6,Windows,24
2375.76,4,8,SSD,500,15.6,Windows,24
2380.45,4,8,SSD,256,15.6,Windows,12
2380.45,4,8,SSD,256,15.6,Windows,12
2384.8,4,8,SSD,512,14.0,Windows,24
2384.8,4,8,SSD,512,14.0,Windows,24
2399.0,2,8,SSD,256,15.6,Windows,12
2399.0,2,8,SSD,256,15.6,Windows,12
2418.95,4,8,SSD,256,15.6,Windows,24
2418.95,4,8,SSD,256,15.6,Windows,24
2420.59,4,12,SSD,256,15.6,Other,24
2420.59,4,12,SSD,256,15.6,Other,24
2445.48,2,8,SSD,256,15.6,Windows,36
2445.48,2,8,SSD,256,15.6,Windows,36
2445.48,2,8,SSD,256,15.6,Windows,12
2445.48,2,8,SSD,256,15.6,Windows,12
2570.96,4,16,SSD,500,15.6,Windows,24
2570.96,4,16,SSD,500,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2699.0,4,8,SSD,256,15.6,Windows,24
2719.92,4,8,SSD,256,15.6,Windows,24
2719.92,4,8,SSD,256,15.6,Windows,24
2772.8,4,8,SSD,256,15.6,Windows,24
2772.8,4,8,SSD,256,15.6,Windows,24
2799.0,4,8,SSD,128,14.0,Other,24
